154;1624
154;1615
154;1625
154;1610
154;1611
154;1616
154;1612
154;1623
154;1628
154;1627
154;1613
154;1614
167;1639
167;1648
167;1649
167;1647
167;1634
167;1640
167;1635
167;1638
167;1642
167;1643
167;1646
167;1633
167;1645
167;1631
167;1636
167;1650
167;1637
167;1632
167;1641
167;1644
180;1537
180;1542
180;1539
180;1544
180;1545
180;1538
180;1536
180;1535
180;1541
180;1532
180;1543
180;1540
180;1531
180;1529
180;1546
180;1530
180;1528
180;1547
180;1534
180;1533
193;1565
193;1566
193;1564
193;1555
193;1556
193;1568
193;1551
193;1560
193;1552
193;1563
193;1554
193;1550
193;1567
193;1559
193;1558
193;1561
193;1562
193;1549
193;1553
193;1557
193;1548
206;1577
206;1581
206;1578
206;1580
206;1575
206;1576
206;1579
206;1583
206;1584
206;1585
206;1574
206;1587
206;1588
206;1572
206;1582
206;1586
206;1569
206;1570
206;1573
206;1571
24;1355
24;1359
24;1354
24;1350
24;1351
24;1362
24;1358
24;1353
24;1343
24;1356
24;1352
24;1344
24;1361
24;1360
24;1357
24;1347
24;1349
24;1345
24;1346
24;1348
37;1373
37;1372
37;1377
37;1374
37;1380
37;1364
37;1371
37;1363
37;1378
37;1381
37;1376
37;1368
37;1382
37;1375
37;1367
37;1370
37;1379
37;1369
37;1365
37;1366
37;1383
50;1393
50;1391
50;1401
50;1394
50;1398
50;1392
50;1396
50;1389
50;1390
50;1403
50;1386
50;1399
50;1397
50;1395
50;1402
50;1384
50;1400
50;1385
50;1387
50;1388
63;1595
63;1606
63;1591
63;1608
63;1600
63;1609
63;1605
63;1607
63;1592
63;1593
63;1597
63;1598
63;1599
63;1603
63;1601
63;1590
63;1596
63;1604
63;1594
63;1602
63;1589
76;1443
76;1441
76;1436
76;1431
76;1429
76;1428
76;1442
76;1427
76;1426
76;1433
76;1434
76;1440
76;1444
76;1425
76;1432
76;1430
76;1438
76;1437
76;1439
76;1435
89;1418
89;1417
89;1419
89;1416
89;1421
89;1420
89;1413
89;1405
89;1424
89;1415
89;1422
89;1423
89;1404
89;1412
89;1414
89;1410
89;1411
89;1408
89;1409
89;1406
89;1407
102;1457
102;1455
102;1456
102;1462
102;1461
102;1454
102;1452
102;1458
102;1459
102;1448
102;1447
102;1451
102;1463
102;1460
102;1453
102;1450
102;1449
102;1445
102;1446
102;1464
115;1471
115;1475
115;1482
115;1480
115;1472
115;1466
115;1468
115;1469
115;1483
115;1481
115;1485
115;1474
115;1465
115;1477
115;1478
115;1479
115;1470
115;1467
115;1473
115;1484
115;1476
12;1669
12;1665
12;1668
12;1655
12;1666
12;1667
12;1659
12;1656
12;1670
12;1671
12;1664
12;1653
12;1654
12;1651
12;1652
12;1663
12;1660
12;1657
12;1658
12;1661
12;1662
129;1820
129;1832
129;1819
129;1830
129;1821
129;1831
129;1822
129;1826
129;1817
129;1818
129;1816
129;1825
129;1833
129;1828
129;1829
129;1823
129;1824
129;1815
129;1827
129;1814
142;1847
142;1841
142;1851
142;1835
142;1840
142;1844
142;1842
142;1837
142;1834
142;1846
142;1850
142;1849
142;1843
142;1852
142;1839
142;1853
142;1836
142;1854
142;1838
142;1845
142;1848
155;1943
155;1944
155;1955
155;1949
155;1941
155;1945
155;1950
155;1952
155;1947
155;1951
155;1942
155;1940
155;1936
155;1956
155;1937
155;1954
155;1953
155;1946
155;1948
155;1938
155;1939
168;1957
168;1964
168;1963
168;1971
168;1972
168;1970
168;1960
168;1961
168;1976
168;1974
168;1967
168;1968
168;1975
168;1966
168;1969
168;1973
168;1959
168;1965
168;1958
168;1962
181;1864
181;1862
181;1861
181;1874
181;1863
181;1867
181;1866
181;1860
181;1873
181;1858
181;1869
181;1857
181;1859
181;1865
181;1868
181;1855
181;1872
181;1871
181;1870
181;1856
194;1894
194;1884
194;1888
194;1889
194;1876
194;1892
194;1882
194;1893
194;1883
194;1875
194;1891
194;1887
194;1881
194;1890
194;1878
194;1886
194;1879
194;1895
194;1880
194;1885
194;1877
207;1900
207;1901
207;1902
207;1899
207;1913
207;1914
207;1915
207;1903
207;1904
207;1905
207;1906
207;1911
207;1912
207;1898
207;1909
207;1910
207;1907
207;1908
207;1896
207;1897
25;1677
25;1687
25;1673
25;1679
25;1680
25;1688
25;1678
25;1676
25;1685
25;1681
25;1672
25;1682
25;1689
25;1674
25;1675
25;1686
25;1683
25;1690
25;1691
25;1684
38;1711
38;1710
38;1696
38;1699
38;1700
38;1697
38;1704
38;1705
38;1694
38;1698
38;1708
38;1709
38;1692
38;1695
38;1702
38;1703
38;1701
38;1706
38;1707
38;1693
51;1717
51;1718
51;1715
51;1728
51;1719
51;1730
51;1720
51;1721
51;1729
51;1725
51;1723
51;1714
51;1727
51;1716
51;1712
51;1713
51;1731
51;1722
51;1726
51;1724
64;1935
64;1929
64;1920
64;1931
64;1934
64;1927
64;1921
64;1930
64;1928
64;1919
64;1924
64;1926
64;1933
64;1923
64;1918
64;1932
64;1922
64;1917
64;1916
64;1925
77;1754
77;1761
77;1770
77;1767
77;1757
77;1769
77;1760
77;1766
77;1771
77;1755
77;1768
77;1772
77;1753
77;1759
77;1756
77;1765
77;1762
77;1758
77;1763
77;1764
90;1752
90;1741
90;1739
90;1740
90;1743
90;1751
90;1744
90;1738
90;1735
90;1737
90;1750
90;1745
90;1742
90;1736
90;1734
90;1733
90;1747
90;1749
90;1746
90;1748
90;1732
103;1781
103;1780
103;1789
103;1791
103;1779
103;1778
103;1790
103;1786
103;1785
103;1777
103;1776
103;1784
103;1787
103;1782
103;1775
103;1783
103;1793
103;1788
103;1774
103;1792
103;1773
116;1810
116;1809
116;1803
116;1805
116;1799
116;1795
116;1798
116;1804
116;1802
116;1801
116;1806
116;1807
116;1808
116;1794
116;1812
116;1811
116;1797
116;1800
116;1813
116;1796
13;1988
13;1989
13;1996
13;1986
13;1987
13;1990
13;1991
13;1992
13;1993
13;1994
13;1995
13;1981
13;1982
13;1983
13;1984
13;1985
13;1977
13;1979
13;1980
13;1978
130;2143
130;2144
130;2150
130;2142
130;2149
130;2155
130;2156
130;2154
130;2141
130;2147
130;2148
130;2153
130;2145
130;2146
130;2158
130;2159
130;2152
130;2157
130;2151
130;2160
143;2173
143;2165
143;2180
143;2167
143;2168
143;2178
143;2175
143;2161
143;2172
143;2162
143;2179
143;2181
143;2171
143;2169
143;2163
143;2170
143;2166
143;2176
143;2174
143;2164
143;2177
156;2267
156;2282
156;2272
156;2275
156;2271
156;2266
156;2265
156;2273
156;2279
156;2270
156;2281
156;2269
156;2268
156;2274
156;2277
156;2263
156;2276
156;2264
156;2278
156;2280
169;2293
169;2294
169;2298
169;2299
169;2301
169;2302
169;2288
169;2296
169;2290
169;2291
169;2300
169;2285
169;2297
169;2287
169;2289
169;2295
169;2286
169;2283
169;2284
169;2292
182;2198
182;2190
182;2186
182;2183
182;2184
182;2191
182;2185
182;2187
182;2188
182;2197
182;2182
182;2192
182;2196
182;2201
182;2199
182;2195
182;2200
182;2193
182;2189
182;2194
195;2212
195;2203
195;2222
195;2208
195;2217
195;2211
195;2210
195;2202
195;2215
195;2216
195;2218
195;2214
195;2220
195;2221
195;2207
195;2213
195;2204
195;2209
195;2206
195;2219
195;2205
208;2224
208;2225
208;2228
208;2229
208;2226
208;2227
208;2223
208;2237
208;2238
208;2239
208;2240
208;2241
208;2242
208;2230
208;2231
208;2232
208;2233
208;2234
208;2235
208;2236
26;2012
26;1998
26;2009
26;1997
26;2010
26;2011
26;2002
26;2013
26;2014
26;2001
26;2006
26;2003
26;2004
26;2005
26;2000
26;2007
26;2008
26;1999
26;2016
26;2017
26;2015
39;2029
39;2037
39;2035
39;2036
39;2028
39;2027
39;2033
39;2034
39;2021
39;2022
39;2023
39;2024
39;2025
39;2026
39;2032
39;2018
39;2020
39;2031
39;2030
39;2019
52;2040
52;2041
52;2038
52;2051
52;2052
52;2042
52;2043
52;2044
52;2053
52;2046
52;2047
52;2048
52;2050
52;2049
52;2057
52;2054
52;2039
52;2045
52;2056
52;2058
52;2055
65;2252
65;2259
65;2255
65;2253
65;2251
65;2249
65;2261
65;2246
65;2248
65;2244
65;2256
65;2257
65;2258
65;2254
65;2247
65;2260
65;2250
65;2243
65;2245
65;2262
78;2091
78;2092
78;2086
78;2099
78;2089
78;2090
78;2093
78;2084
78;2081
78;2088
78;2098
78;2095
78;2085
78;2097
78;2087
78;2082
78;2083
78;2096
78;2094
78;2080
91;2063
91;2065
91;2066
91;2064
91;2075
91;2078
91;2061
91;2062
91;2069
91;2079
91;2067
91;2074
91;2068
91;2060
91;2077
91;2072
91;2076
91;2073
91;2071
91;2070
91;2059
104;2116
104;2102
104;2101
104;2103
104;2117
104;2118
104;2111
104;2112
104;2106
104;2110
104;2100
104;2115
104;2105
104;2119
104;2107
104;2109
104;2108
104;2113
104;2114
104;2104
117;2130
117;2129
117;2125
117;2139
117;2128
117;2126
117;2140
117;2134
117;2131
117;2132
117;2127
117;2138
117;2124
117;2136
117;2133
117;2122
117;2120
117;2137
117;2135
117;2123
117;2121
7;1
7;2
7;3
7;4
7;5
7;6
7;7
7;8
7;9
7;10
7;11
7;12
7;13
7;14
7;15
7;16
7;17
7;18
7;19
7;20
124;178
124;185
124;175
124;176
124;167
124;168
124;169
124;174
124;170
124;184
124;179
124;177
124;173
124;180
124;171
124;186
124;183
124;182
124;181
124;172
137;203
137;205
137;190
137;189
137;191
137;192
137;204
137;194
137;206
137;198
137;188
137;196
137;201
137;197
137;187
137;202
137;200
137;193
137;195
137;199
150;298
150;295
150;296
150;297
150;290
150;289
150;294
150;308
150;293
150;309
150;306
150;299
150;300
150;304
150;305
150;292
150;303
150;307
150;291
150;302
150;301
163;328
163;329
163;330
163;321
163;326
163;314
163;322
163;316
163;327
163;323
163;315
163;320
163;311
163;313
163;324
163;325
163;318
163;312
163;319
163;317
163;310
176;209
176;224
176;216
176;217
176;215
176;208
176;219
176;213
176;214
176;211
176;212
176;223
176;207
176;226
176;218
176;221
176;225
176;210
176;222
176;220
189;244
189;243
189;242
189;247
189;236
189;240
189;241
189;229
189;230
189;231
189;245
189;246
189;234
189;235
189;238
189;228
189;233
189;227
189;237
189;232
189;239
202;266
202;254
202;261
202;248
202;249
202;257
202;264
202;265
202;267
202;250
202;256
202;263
202;258
202;255
202;260
202;262
202;251
202;259
202;253
202;252
20;21
20;25
20;22
20;23
20;27
20;28
20;29
20;24
20;31
20;32
20;33
20;30
20;34
20;35
20;26
20;40
20;37
20;38
20;39
20;36
33;44
33;43
33;56
33;48
33;41
33;42
33;47
33;52
33;53
33;54
33;55
33;59
33;57
33;45
33;46
33;51
33;60
33;49
33;50
33;58
33;61
46;63
46;64
46;62
46;70
46;71
46;68
46;69
46;74
46;67
46;72
46;73
46;66
46;81
46;82
46;79
46;80
46;75
46;76
46;77
46;65
46;78
59;286
59;283
59;284
59;279
59;268
59;287
59;272
59;269
59;285
59;282
59;276
59;288
59;273
59;271
59;281
59;277
59;278
59;280
59;274
59;270
59;275
72;112
72;111
72;123
72;124
72;118
72;122
72;116
72;120
72;104
72;117
72;121
72;110
72;108
72;114
72;109
72;113
72;105
72;106
72;119
72;107
72;115
85;94
85;84
85;92
85;96
85;97
85;89
85;103
85;95
85;85
85;91
85;88
85;87
85;83
85;93
85;102
85;86
85;99
85;101
85;100
85;90
85;98
98;126
98;129
98;128
98;134
98;132
98;135
98;125
98;133
98;136
98;138
98;130
98;127
98;141
98;139
98;137
98;131
98;145
98;142
98;140
98;144
98;143
111;163
111;146
111;164
111;150
111;162
111;149
111;155
111;156
111;161
111;154
111;160
111;147
111;148
111;159
111;165
111;166
111;153
111;158
111;151
111;157
111;152
8;343
8;344
8;345
8;346
8;347
8;348
8;349
8;350
8;351
8;338
8;339
8;340
8;341
8;342
8;334
8;331
8;332
8;333
8;335
8;336
8;337
125;513
125;516
125;497
125;517
125;498
125;502
125;509
125;511
125;503
125;499
125;500
125;501
125;506
125;504
125;508
125;507
125;510
125;514
125;512
125;505
125;515
138;533
138;528
138;527
138;525
138;532
138;519
138;520
138;535
138;534
138;526
138;518
138;531
138;529
138;530
138;524
138;521
138;537
138;538
138;536
138;523
138;522
151;624
151;636
151;623
151;634
151;638
151;628
151;633
151;622
151;642
151;631
151;626
151;635
151;632
151;637
151;625
151;641
151;640
151;630
151;627
151;639
151;629
164;652
164;662
164;646
164;660
164;654
164;650
164;653
164;647
164;661
164;657
164;651
164;655
164;658
164;649
164;645
164;648
164;656
164;644
164;659
164;643
177;547
177;559
177;542
177;540
177;551
177;548
177;539
177;558
177;556
177;541
177;549
177;550
177;546
177;557
177;554
177;555
177;543
177;552
177;553
177;545
177;544
190;568
190;572
190;573
190;574
190;571
190;569
190;560
190;580
190;562
190;570
190;577
190;561
190;579
190;567
190;565
190;575
190;578
190;566
190;564
190;563
190;576
203;581
203;587
203;589
203;599
203;593
203;594
203;590
203;586
203;597
203;600
203;595
203;591
203;582
203;592
203;588
203;596
203;585
203;583
203;598
203;584
21;369
21;364
21;353
21;354
21;355
21;352
21;372
21;371
21;358
21;370
21;360
21;361
21;362
21;363
21;365
21;366
21;367
21;368
21;356
21;357
21;359
34;393
34;389
34;377
34;388
34;392
34;390
34;381
34;391
34;383
34;380
34;386
34;387
34;374
34;375
34;376
34;385
34;378
34;379
34;384
34;373
34;382
47;410
47;411
47;394
47;396
47;397
47;398
47;395
47;402
47;403
47;404
47;406
47;407
47;408
47;409
47;399
47;400
47;414
47;413
47;405
47;401
47;412
60;606
60;621
60;620
60;610
60;611
60;609
60;615
60;616
60;613
60;618
60;619
60;605
60;607
60;608
60;603
60;614
60;602
60;612
60;604
60;601
60;617
73;436
73;453
73;450
73;449
73;451
73;452
73;455
73;447
73;448
73;445
73;446
73;454
73;443
73;438
73;437
73;456
73;440
73;444
73;439
73;442
73;441
86;435
86;417
86;418
86;433
86;419
86;420
86;416
86;425
86;426
86;421
86;415
86;432
86;431
86;427
86;434
86;424
86;429
86;423
86;422
86;428
86;430
99;472
99;458
99;459
99;470
99;457
99;476
99;469
99;467
99;466
99;468
99;474
99;471
99;473
99;462
99;463
99;475
99;461
99;464
99;465
99;460
112;486
112;481
112;495
112;487
112;488
112;493
112;484
112;480
112;492
112;482
112;494
112;479
112;491
112;477
112;485
112;483
112;489
112;496
112;478
112;490
9;681
9;676
9;677
9;678
9;679
9;680
9;667
9;682
9;683
9;670
9;671
9;672
9;673
9;674
9;675
9;666
9;663
9;664
9;665
9;668
9;669
126;849
126;833
126;836
126;847
126;844
126;840
126;839
126;835
126;830
126;831
126;848
126;838
126;845
126;841
126;834
126;846
126;843
126;829
126;837
126;832
126;842
139;858
139;865
139;866
139;863
139;870
139;859
139;862
139;869
139;864
139;867
139;868
139;850
139;857
139;852
139;861
139;854
139;851
139;856
139;853
139;860
139;855
152;956
152;959
152;969
152;960
152;974
152;972
152;975
152;955
152;964
152;971
152;963
152;958
152;965
152;970
152;968
152;962
152;973
152;957
152;966
152;961
152;967
165;994
165;993
165;979
165;992
165;977
165;995
165;991
165;986
165;985
165;978
165;988
165;989
165;990
165;987
165;981
165;983
165;980
165;976
165;984
165;982
165;996
178;889
178;874
178;891
178;878
178;888
178;890
178;883
178;885
178;875
178;887
178;872
178;873
178;877
178;879
178;880
178;876
178;881
178;886
178;871
178;882
178;884
191;906
191;905
191;909
191;907
191;895
191;897
191;892
191;910
191;911
191;912
191;908
191;893
191;894
191;904
191;898
191;896
191;902
191;903
191;901
191;900
191;899
204;929
204;930
204;917
204;932
204;933
204;928
204;915
204;918
204;913
204;914
204;920
204;931
204;923
204;919
204;927
204;916
204;921
204;926
204;924
204;925
204;922
22;693
22;695
22;696
22;699
22;701
22;702
22;703
22;704
22;690
22;691
22;692
22;694
22;698
22;685
22;686
22;700
22;689
22;684
22;688
22;697
22;687
35;713
35;715
35;716
35;717
35;723
35;724
35;711
35;712
35;708
35;714
35;705
35;719
35;706
35;718
35;710
35;720
35;709
35;722
35;721
35;707
48;733
48;744
48;734
48;729
48;743
48;731
48;732
48;741
48;730
48;737
48;738
48;745
48;742
48;725
48;726
48;736
48;728
48;740
48;735
48;739
48;727
61;946
61;950
61;947
61;948
61;943
61;944
61;945
61;952
61;934
61;949
61;937
61;951
61;938
61;953
61;940
61;936
61;942
61;954
61;935
61;941
61;939
74;772
74;785
74;781
74;775
74;774
74;771
74;786
74;770
74;769
74;780
74;773
74;779
74;767
74;784
74;776
74;783
74;778
74;777
74;787
74;768
74;782
87;748
87;750
87;760
87;757
87;759
87;755
87;766
87;765
87;752
87;753
87;749
87;751
87;763
87;761
87;756
87;758
87;754
87;747
87;762
87;764
87;746
100;806
100;791
100;808
100;796
100;797
100;795
100;800
100;801
100;792
100;799
100;805
100;790
100;789
100;798
100;793
100;794
100;802
100;803
100;807
100;788
100;804
113;822
113;810
113;819
113;821
113;818
113;823
113;811
113;812
113;809
113;817
113;826
113;827
113;828
113;816
113;825
113;814
113;820
113;813
113;815
113;824
